Setting,State,Comment,Path
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Turn on Enhanced Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn on inline AutoComplete,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\AutoComplete
Turn on Internet Explorer 7 Standards Mode,Not configured,No,\Windows Components\Internet Explorer\Compatibility View
Turn on Internet Explorer Standards Mode for local intranet,Not configured,No,\Windows Components\Internet Explorer\Compatibility View
Turn on lexicon update,Not configured,No,\Windows Components\IME
Turn on Live Sticker,Not configured,No,\Windows Components\IME
Turn on menu bar by default,Not configured,No,\Windows Components\Internet Explorer
Turn on misconversion logging for misconversion report,Not configured,No,\Windows Components\IME
Turn on Module Logging,Not configured,No,\Windows Components\Windows PowerShell
Turn on Notification bar notification for intranet content,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page
Turn on or off details pane,Not configured,No,\Windows Components\File Explorer\Explorer Frame Pane
Turn on PowerShell Script Block Logging,Not configured,No,\Windows Components\Windows PowerShell
Turn on PowerShell Transcription,Not configured,No,\Windows Components\Windows PowerShell
Turn on printing of background colors and images,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Printing
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Turn on script debugging,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Browsing
Turn on Script Execution,Not configured,No,\Windows Components\Windows PowerShell
Turn on Site Discovery WMI output,Not configured,No,\Windows Components\Internet Explorer
Turn on Site Discovery XML output,Not configured,No,\Windows Components\Internet Explorer
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Turn on Suggested Sites,Not configured,No,\Windows Components\Internet Explorer
Turn on the auto-complete feature for user names and passwords on forms,Not configured,No,\Windows Components\Internet Explorer
Turn on the display of script errors,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Advanced settings\Browsing
Turn on the hover color option,Not configured,No,\Windows Components\Internet Explorer\Internet Settings\Display settings\Link Colors
Use Automatic Detection for dial-up connections,Not configured,No,\Windows Components\Internet Explorer
Use certificate for on-premises authentication,Not configured,No,\Windows Components\Windows Hello for Business
Use HTTP 1.1,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Use HTTP 1.1 through proxy connections,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Use large icons for command buttons,Not configured,No,\Windows Components\Internet Explorer\Toolbars
Use localized subfolder names when redirecting Start Menu and My Documents,Not configured,No,\System\Folder Redirection
Use Policy List of Internet Explorer 7 sites,Not configured,No,\Windows Components\Internet Explorer\Compatibility View
Use Policy List of Quirks Mode sites,Not configured,No,\Windows Components\Internet Explorer\Compatibility View
Use Pop-up Blocker,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Use Pop-up Blocker,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Use Pop-up Blocker,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Use Pop-up Blocker,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Use Pop-up Blocker,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Use Pop-up Blocker,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Use Pop-up Blocker,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Use Pop-up Blocker,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Use Pop-up Blocker,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Use Pop-up Blocker,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Use Remote Desktop Easy Print printer driver first,Not configured,No,\Windows Components\Remote Desktop Services\Remote Desktop Session Host\Printer Redirection
Use the Enterprise Mode IE website list,Not configured,No,\Windows Components\Internet Explorer
Use User Experience Virtualization (UE-V),Not configured,No,\Windows Components\Microsoft User Experience Virtualization
Use UTF-8 for mailto links,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel
Use Windows Hello for Business,Not configured,No,\Windows Components\Windows Hello for Business
Userdata persistence,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Userdata persistence,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Userdata persistence,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Userdata persistence,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Userdata persistence,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
