Setting,State,Comment,Path
Turn off Windows Startup sound,Not configured,No,\System\Logon
Turn off Windows Update device driver search prompt,Not configured,No,\System\Driver Installation
Turn off Windows Update device driver searching,Disabled,No,\System\Internet Communication Management\Internet Communication settings
Turn on 64-bit tab processes when running in Enhanced Protected Mode on 64-bit versions of Windows,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn on ActiveX control logging in Internet Explorer,Not configured,No,\Windows Components\Internet Explorer\Security Features\Add-on Management
Turn on ActiveX Filtering,Not configured,No,\Windows Components\Internet Explorer
Turn on automatic detection of intranet,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page
Turn on bandwidth optimization,Not configured,No,\System\Remote Assistance
Turn on Basic feed authentication over HTTP,Not configured,No,\Windows Components\RSS Feeds
Turn on behavior monitoring,Not configured,No,\Windows Components\Windows Defender Antivirus\Real-time Protection
Turn on BranchCache,Not configured,No,\Network\BranchCache
Turn on Caret Browsing support,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn on catch-up full scan,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Turn on catch-up quick scan,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Turn on certificate address mismatch warning,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page
Turn on certificate propagation from smart card,Not configured,No,\Windows Components\Smart Card
Turn On Compatibility HTTP Listener,Not configured,No,\Windows Components\Windows Remote Management (WinRM)\WinRM Service
Turn On Compatibility HTTPS Listener,Not configured,No,\Windows Components\Windows Remote Management (WinRM)\WinRM Service
Turn on compatibility logging,Not configured,No,\Windows Components\Internet Explorer
Turn on convenience PIN sign-in,Disabled,No,\System\Logon
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Turn on Cross-Site Scripting Filter,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Turn on definition retirement,Not configured,No,\Windows Components\Windows Defender Antivirus\Network Inspection System
Turn on desktop background slideshow (on battery),Not configured,No,\System\Power Management\Video and Display Settings
Turn on desktop background slideshow (plugged in),Disabled,No,\System\Power Management\Video and Display Settings
Turn on dynamic Content URI Rules for Windows store apps,Not configured,No,\Windows Components\App runtime
Turn on economical application of administratively assigned Offline Files,Not configured,No,\Network\Offline Files
Turn on e-mail scanning,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Turn on Enhanced Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Advanced Page
Turn on GdiDPIScaling for applications,Not configured,No,\System\Display
Turn on heuristics,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Turn on Internet Explorer 7 Standards Mode,Not configured,No,\Windows Components\Internet Explorer\Compatibility View
Turn on Internet Explorer Standards Mode for local intranet,Not configured,No,\Windows Components\Internet Explorer\Compatibility View
Turn on logging,Not configured,No,\Windows Components\Event Log Service\Setup
Turn on Mapper I/O (LLTDIO) driver,Not configured,No,\Network\Link-Layer Topology Discovery
Turn on menu bar by default,Not configured,No,\Windows Components\Internet Explorer
Turn on Module Logging,Not configured,No,\Windows Components\Windows PowerShell
Turn on Notification bar notification for intranet content,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page
Turn on PowerShell Script Block Logging,Not configured,No,\Windows Components\Windows PowerShell
Turn on PowerShell Transcription,Not configured,No,\Windows Components\Windows PowerShell
Turn on process scanning whenever real-time protection is enabled,Not configured,No,\Windows Components\Windows Defender Antivirus\Real-time Protection
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Internet Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Intranet Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Local Machine Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Restricted Sites Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Locked-Down Trusted Sites Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Restricted Sites Zone
Turn on Protected Mode,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Trusted Sites Zone
Turn on protocol recognition,Not configured,No,\Windows Components\Windows Defender Antivirus\Network Inspection System
Turn on raw volume write notifications,Not configured,No,\Windows Components\Windows Defender Antivirus\Real-time Protection
Turn on recommended updates via Automatic Updates,Not configured,No,\Windows Components\Windows Update
Turn on removal of items from scan history folder,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Turn on reparse point scanning,Not configured,No,\Windows Components\Windows Defender Antivirus\Scan
Turn on Responder (RSPNDR) driver,Not configured,No,\Network\Link-Layer Topology Discovery
Turn on root certificate propagation from smart card,Not configured,No,\Windows Components\Smart Card
Turn on scan after signature update,Not configured,No,\Windows Components\Windows Defender Antivirus\Signature Updates
Turn on Script Execution,Not configured,No,\Windows Components\Windows PowerShell
Turn on Security Center (Domain PCs only),Not configured,No,\Windows Components\Security Center
Turn on session logging,Not configured,No,\System\Remote Assistance
Turn on Site Discovery WMI output,Not configured,No,\Windows Components\Internet Explorer
Turn on Site Discovery XML output,Not configured,No,\Windows Components\Internet Explorer
Turn on Smart Card Plug and Play service,Not configured,No,\Windows Components\Smart Card
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Internet Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Intranet Zone
Turn on SmartScreen Filter scan,Not configured,No,\Windows Components\Internet Explorer\Internet Control Panel\Security Page\Local Machine Zone
